Menu,Menu Group,Item Name,Modifier,Avg Price,Quantity,Gross Sales,Discount Amount,Net Sales
Online Menu,Salads,Fiesta Salad,,16.39,1,16.39,0,16.39,
Online Menu,Salads,Fiesta Salad,Steak,,1,2,0,2,
Online Menu,Soups,,,10.05,11,110.59,0,110.59,
Online Menu,Soups,Chicken Soup,,10.44,6,62.64,0,62.64,
Online Menu,Soups,Chicken Soup,Cilantro,,1,1,0,1,
Online Menu,Soups,Chicken Soup,Cup,,3,0,0,0,
Online Menu,Soups,Chicken Soup,No Onion,,1,0,0,0,
Online Menu,Soups,Chicken Soup,Pico,,1,1.5,0,1.5,
Online Menu,Soups,Chicken Soup,No Tortilla,,1,0,0,0,
Online Menu,Soups,Chicken Soup,Chicken,,1,3.5,0,3.5,
Online Menu,Soups,Chicken Soup,Bowl,,3,9,0,9,
Online Menu,Soups,Chicken Soup,Sour Cream,,1,1.5,0,1.5,
Online Menu,Soups,Chicken Soup,Shredded Cheese,,1,1.5,0,1.5,
Online Menu,Soups,Chicken Soup,Avocado,,1,1.5,0,1.5,
Online Menu,Soups,Chicken Soup,No Seasoning,,1,0,0,0,
Online Menu,Soups,Chicken Tortilla Soup,,9.59,5,47.95,0,47.95,
Online Menu,Soups,Chicken Tortilla Soup,No Pico,,1,0,0,0,
Online Menu,Soups,Chicken Tortilla Soup,No Onion,,1,0,0,0,
Online Menu,Soups,Chicken Tortilla Soup,Jalapenos,,1,0,0,0,
Online Menu,Soups,Chicken Tortilla Soup,Rice,,1,0,0,0,
Online Menu,Soups,Chicken Tortilla Soup,Bowl,,4,12,0,12,
Online Menu,Soups,Chicken Tortilla Soup,Cup,,1,0,0,0,
Online Menu,Fajitas,,,20.91,20,418.15000000000003,0,418.15000000000003,
Online Menu,Fajitas,Traditional Fajitas,,18.72,18,336.97,0,336.97,
Online Menu,Fajitas,Traditional Fajitas,Beans,,1,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,Sour Cream,,1,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,Rice,,1,1.75,0,1.75,
Online Menu,Fajitas,Traditional Fajitas,No Avocado,,1,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,Texas (Chicken| Steak| Shrimp),,3,12,0,12,
Online Menu,Fajitas,Traditional Fajitas,Pico,,1,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,Steak,,2,4,0,4,
Online Menu,Fajitas,Traditional Fajitas,Flour Tortillas,,13,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,No Seasoning,,1,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,Chorizo,,1,1,0,1,
Online Menu,Fajitas,Traditional Fajitas,No Onion,,2,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,Guacamole,,1,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,No Jalapenos,,2,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,No Red Bell Peppers,,2,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,Carnitas,,1,1,0,1,
Online Menu,Fajitas,Traditional Fajitas,No Shrimp,,1,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,Corn Tortillas,,3,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,Rice,,1,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,Salsa,,1,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,Grill Chicken,,10,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,No Tortilla,,1,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,No Beans,,2,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,No Lettuce,,2,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,Shredded Cheese,,1,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,No Pico,,1,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,No Hongos,,1,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,Mixed ( Chicken & Steak),,2,4,0,4,
Online Menu,Fajitas,Traditional Fajitas,No Rice,,1,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,Lettuce,,1,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,No Salad,,1,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,Shrimp,,1,3,0,3,
Online Menu,Fajitas,Traditional Fajitas,No Chorizo,,1,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,No Sour Cream,,2,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,Jalapenos,,1,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,No Tomatoes,,2,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,No Guacamole,,1,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,No Veggies,,1,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,No Steak,,1,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,No Cheese,,1,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,No Cilantro,,1,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,No Green Bell Pepper,,2,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,Salsa,,2,0,0,0,
Online Menu,Fajitas,Traditional Fajitas,Tortilla,,4,8,0,8,
Online Menu,Fajitas,Traditional Fajitas,Cilantro,,1,0,0,0,
Online Menu,Fajitas,Family Fajitas,,47.99,1,47.99,0,47.99,
Online Menu,Fajitas,Family Fajitas,Flour Tortillas,,1,0,0,0,
Online Menu,Fajitas,Traditional Fajitas for 2,,33.19,1,33.19,0,33.19,
Online Menu,Fajitas,Traditional Fajitas for 2,Steak,,1,2,0,2,
Online Menu,Fajitas,Traditional Fajitas for 2,Flour Tortillas,,1,0,0,0,
Online Menu,Tacos,,,8.01,50,400.73,0,400.73,
Online Menu,Tacos,Authentic Street Tacos,,10.53,13,136.94,0,136.94,
Online Menu,Tacos,Authentic Street Tacos,Rice and Beans,,4,8,0,8,
Online Menu,Tacos,Authentic Street Tacos,No Tomatoes,,1,0,0,0,
Online Menu,Tacos,Authentic Street Tacos,No Cilantro,,2,0,0,0,
Online Menu,Tacos,Authentic Street Tacos,Al Pastor,,4,16,0,16,
Online Menu,Tacos,Authentic Street Tacos,Shredded Cheese,,1,1.5,0,1.5,
Online Menu,Tacos,Authentic Street Tacos,No Veggies,,1,0,0,0,
Online Menu,Tacos,Authentic Street Tacos,No Hongos,,1,0,0,0,
Online Menu,Tacos,Authentic Street Tacos,Lettuce Wrap,,1,0,0,0,
Online Menu,Tacos,Authentic Street Tacos,Rice,,1,2,0,2,
Online Menu,Tacos,Authentic Street Tacos,No Salad,,1,0,0,0,
Online Menu,Tacos,Authentic Street Tacos,No Green Bell Pepper,,1,0,0,0,
Online Menu,Tacos,Authentic Street Tacos,Chicken,,8,32,0,32,
Online Menu,Tacos,Authentic Street Tacos,No Red Bell Peppers,,1,0,0,0,
Online Menu,Tacos,Authentic Street Tacos,Flour Soft,,5,0,0,0,
Online Menu,Tacos,Authentic Street Tacos,Black Beans,,1,2,0,2,
Online Menu,Tacos,Authentic Street Tacos,Chorizo,,1,4,0,4,
Online Menu,Tacos,Authentic Street Tacos,Refried Beans,,1,2,0,2,
Online Menu,Tacos,Authentic Street Tacos,Steak,,9,37.44,0,37.44,
Online Menu,Tacos,Authentic Street Tacos,No Jalapenos,,1,0,0,0,
Online Menu,Tacos,Authentic Street Tacos,Carnitas,,8,32,0,32,
Online Menu,Tacos,Shrimp Tacos (3),,17.66,4,70.65,0,70.65,
Online Menu,Tacos,Shrimp Tacos (3),No Red Bell Peppers,,1,0,0,0,
Online Menu,Tacos,Shrimp Tacos (3),No Salsa,,1,0,0,0,
Online Menu,Tacos,Shrimp Tacos (3),No Green Bell Pepper,,1,0,0,0,
Online Menu,Tacos,Shrimp Tacos (3),No Salad,,1,0,0,0,
Online Menu,Tacos,Shrimp Tacos (3),Queso On Top,,1,1.99,0,1.99,
Online Menu,Tacos,Shrimp Tacos (3),No Cilantro,,2,0,0,0,
Online Menu,Tacos,Shrimp Tacos (3),No Veggies,,1,0,0,0,
Online Menu,Tacos,Shrimp Tacos (3),No Onion,,2,0,0,0,
Online Menu,Tacos,Shrimp Tacos (3),Beans,,1,0,0,0,
Online Menu,Tacos,Shrimp Tacos (3),No Hongos,,1,0,0,0,
Online Menu,Tacos,Shrimp Tacos (3),No Jalapenos,,1,0,0,0,
Online Menu,Tacos,Shrimp Tacos (3),Avocado,,1,1.5,0,1.5,
Online Menu,Tacos,Shrimp Tacos (3),No Sour Cream,,1,0,0,0,
Online Menu,Tacos,Shrimp Tacos (3),No Pico,,1,0,0,0,
Online Menu,Tacos,Shrimp Tacos (3),No Tomatoes,,1,0,0,0,
Online Menu,Tacos,Shrimp Tacos (3),Rice,,1,0,0,0,
Online Menu,Tacos,Taco Supremo,,5.4,4,21.6,0,21.6,
Online Menu,Tacos,Taco Supremo,No Seasoning,,2,0,0,0,
Online Menu,Tacos,Taco Supremo,No Salad,,2,0,0,0,
Online Menu,Tacos,Taco Supremo,No Shrimp,,2,0,0,0,
Online Menu,Tacos,Taco Supremo,No Green Bell Pepper,,4,0,0,0,
Online Menu,Tacos,Taco Supremo,No Chorizo,,2,0,0,0,
Online Menu,Tacos,Taco Supremo,No Veggies,,2,0,0,0,
Online Menu,Tacos,Taco Supremo,No Rice,,2,0,0,0,
Online Menu,Tacos,Taco Supremo,No Red Bell Peppers,,4,0,0,0,
Online Menu,Tacos,Taco Supremo,No Steak,,2,0,0,0,
Online Menu,Tacos,Taco Supremo,No Cilantro,,4,0,0,0,
Online Menu,Tacos,Taco Supremo,No Hongos,,2,0,0,0,
Online Menu,Tacos,Taco Supremo,No Avocado,,4,0,0,0,
Online Menu,Tacos,Taco Supremo,No Onion,,2,0,0,0,
Online Menu,Tacos,Taco Supremo,No Guacamole,,4,0,0,0,
Online Menu,Tacos,Tacos,,5.57,28,155.95,0,155.95,
Online Menu,Tacos,Tacos,No Guacamole,,6,0,0,0,
Online Menu,Tacos,Tacos,Crunchy,,15,0,0,0,
Online Menu,Tacos,Tacos,No Hongos,,3,0,0,0,
Online Menu,Tacos,Tacos,Grilled Chicken,,1,4.25,0,4.25,
Online Menu,Tacos,Tacos,Grilled Steak,,5,23.75,0,23.75,
Online Menu,Tacos,Tacos,Sour Cream,,3,0,0,0,
Online Menu,Tacos,Tacos,No Red Bell Peppers,,3,0,0,0,
Online Menu,Tacos,Tacos,No Tomatoes,,4,0,0,0,
Online Menu,Tacos,Tacos,Onion,,2,0,0,0,
Online Menu,Tacos,Tacos,Shredded Chicken,,8,31.92,0,31.92,
Online Menu,Tacos,Tacos,Flour Soft,,13,0,0,0,
Online Menu,Tacos,Tacos,No Cilantro,,6,0,0,0,
Online Menu,Tacos,Tacos,No Beans,,3,0,0,0,
Online Menu,Tacos,Tacos,No Green Bell Pepper,,6,0,0,0,
Online Menu,Tacos,Tacos,No Sour Cream,,4,0,0,0,
Online Menu,Tacos,Tacos,No Lettuce,,3,0,0,0,
Online Menu,Tacos,Tacos,Shredded Cheese,,3,0,0,0,
Online Menu,Tacos,Tacos,Rice,,3,0,0,0,
Online Menu,Tacos,Tacos,No Onion,,6,0,0,0,
Online Menu,Tacos,Tacos,Beans,,3,0,0,0,
Online Menu,Tacos,Tacos,No Jalapenos,,3,0,0,0,
Online Menu,Tacos,Tacos,Fireball,,1,3.99,0,3.99,
Online Menu,Tacos,Tacos,Lettuce,,4,0,0,0,
Online Menu,Tacos,Tacos,Salsa,,1,0.75,0,0.75,
Online Menu,Tacos,Tacos,No Salad,,3,0,0,0,
Online Menu,Tacos,Tacos,Shredded Cheese,,1,1.5,0,1.5,
Online Menu,Tacos,Tacos,Guacamole,,2,0,0,0,
Online Menu,Tacos,Tacos,Rice,,1,1.75,0,1.75,
Online Menu,Tacos,Tacos,Carnitas,,1,4.25,0,4.25,
Online Menu,Tacos,Tacos,No Cheese,,1,0,0,0,
Online Menu,Tacos,Tacos,No Avocado,,6,0,0,0,
Online Menu,Tacos,Tacos,No Pico,,3,0,0,0,
Online Menu,Tacos,Tacos,No Salsa,,3,0,0,0,
Online Menu,Tacos,Tacos,Ground Beef,,21,83.79,0,83.79,
Online Menu,Tacos,Tacos,No Veggies,,3,0,0,0,
Online Menu,Tacos,Tacos,Tomatoes,,3,0,0,0,
Online Menu,Tacos,Tacos,Habanero  2oz,,1,0.75,0,0.75,
Online Menu,Tacos,Fish Tacos (3),,15.59,1,15.59,0,15.59,
Online Menu,Specialties,,,14.57,20,291.37,0,291.37,
Online Menu,Specialties,Margarita Special,,15.59,1,15.59,0,15.59,
Online Menu,Specialties,Margarita Special,No Lettuce,,1,0,0,0,
Online Menu,Specialties,Margarita Special,No Onion,,1,0,0,0,
Online Menu,Specialties,Margarita Special,No Pico,,1,0,0,0,
Online Menu,Specialties,Margarita Special,No Hongos,,1,0,0,0,
Online Menu,Specialties,Margarita Special,No Chorizo,,1,0,0,0,
Online Menu,Specialties,Margarita Special,No Jalapenos,,1,0,0,0,
Online Menu,Specialties,Margarita Special,No Tomatoes,,1,0,0,0,
Online Menu,Specialties,Margarita Special,No Salsa,,1,0,0,0,
Online Menu,Specialties,Margarita Special,No Green Bell Pepper,,1,0,0,0,
Online Menu,Specialties,Margarita Special,No Veggies,,1,0,0,0,
Online Menu,Specialties,Margarita Special,No Avocado,,1,0,0,0,
Online Menu,Specialties,Margarita Special,No Guacamole,,1,0,0,0,
Online Menu,Specialties,Margarita Special,No Red Bell Peppers,,1,0,0,0,
Online Menu,Specialties,Margarita Special,Rice,,1,0,0,0,
Online Menu,Specialties,Margarita Special,No Beans,,1,0,0,0,
Online Menu,Specialties,Taquitos Mexicanos,,12.87,2,25.73,0,25.73,
Online Menu,Specialties,Taquitos Mexicanos,Bell Peppers,,1,0,0,0,
Online Menu,Specialties,Taquitos Mexicanos,Nacho Cheese,,1,0,0,0,
Online Menu,Specialties,Taquitos Mexicanos,Beans,,1,0,0,0,
Online Menu,Specialties,Taquitos Mexicanos,Pico,,1,0,0,0,
Online Menu,Specialties,Taquitos Mexicanos,Rice,,1,0,0,0,
Online Menu,Specialties,Taquitos Mexicanos,Salsa,,1,0,0,0,
Online Menu,Specialties,Taquitos Mexicanos,Sour Cream,,1,0,0,0,
Online Menu,Specialties,Taquitos Mexicanos,Rice,,1,1.75,0,1.75,
Online Menu,Specialties,Taquitos Mexicanos,Cilantro,,1,0,0,0,
Online Menu,Specialties,Taquitos Mexicanos,Jalapenos,,1,0,0,0,
Online Menu,Specialties,Taquitos Mexicanos,Tomatoes,,1,0,0,0,
Online Menu,Specialties,Taquitos Mexicanos,Guacamole,,1,0,0,0,
Online Menu,Specialties,Taquitos Mexicanos,Shredded Chicken,,2,0,0,0,
Online Menu,Specialties,Taquitos Mexicanos,Onion,,1,0,0,0,
Online Menu,Specialties,Taquitos Mexicanos,Beans,,1,0,0,0,
Online Menu,Specialties,Taquitos Mexicanos,Lettuce,,1,0,0,0,
Online Menu,Specialties,Mini Chimis,,14.27,9,128.43,0,128.43,
Online Menu,Specialties,Mini Chimis,Queso On Top,,3,5.97,0,5.97,
Online Menu,Specialties,Mini Chimis,No Onion,,1,0,0,0,
Online Menu,Specialties,Mini Chimis,No Pico,,1,0,0,0,
Online Menu,Specialties,Mini Chimis,No Jalapenos,,1,0,0,0,
Online Menu,Specialties,Mini Chimis,Jalapenos,,2,0,0,0,
Online Menu,Specialties,Mini Chimis,No Veggies,,1,0,0,0,
Online Menu,Specialties,Mini Chimis,No Cilantro,,1,0,0,0,
Online Menu,Specialties,Mini Chimis,No Red Bell Peppers,,1,0,0,0,
Online Menu,Specialties,Mini Chimis,No Green Bell Pepper,,1,0,0,0,
Online Menu,Specialties,Mini Chimis,No Chorizo,,1,0,0,0,
Online Menu,Specialties,Mini Chimis,Supreme,,1,1.5,0,1.5,
Online Menu,Specialties,Mini Chimis,No Shrimp,,1,0,0,0,
Online Menu,Specialties,Mini Chimis,Nacho Cheese,,1,0,0,0,
Online Menu,Specialties,Mini Chimis,Ground Beef,,1,0,0,0,
Online Menu,Specialties,Mini Chimis,Shredded Chicken,,4,0,0,0,
Online Menu,Specialties,Mini Chimis,No Steak,,1,0,0,0,
Online Menu,Specialties,Mini Chimis,No Sour Cream,,1,0,0,0,
Online Menu,Specialties,Mini Chimis,No Beans,,1,0,0,0,
Online Menu,Specialties,Mini Chimis,No Hongos,,1,0,0,0,
Online Menu,Specialties,Mini Chimis,Grilled Chicken,,1,2.25,0,2.25,
Online Menu,Specialties,Chimichanga,,14.67,6,88.04,0,88.04,
Online Menu,Specialties,Chimichanga,No Guacamole,,1,0,0,0,
Online Menu,Specialties,Chimichanga,No Tomatoes,,1,0,0,0,
Online Menu,Specialties,Chimichanga,No Green Bell Pepper,,1,0,0,0,
Online Menu,Specialties,Chimichanga,No Lettuce,,1,0,0,0,
Online Menu,Specialties,Chimichanga,No Cilantro,,1,0,0,0,
Online Menu,Specialties,Chimichanga,No Pico,,1,0,0,0,
Online Menu,Specialties,Chimichanga,Ground Beef,,1,0,0,0,
Online Menu,Specialties,Chimichanga,No Sour Cream,,1,0,0,0,
Online Menu,Specialties,Chimichanga,No Onion,,1,0,0,0,
Online Menu,Specialties,Chimichanga,Grill Chicken,,1,1.5,0,1.5,
Online Menu,Specialties,Chimichanga,Mixed ( Chicken & Steak),,1,1.75,0,1.75,
Online Menu,Specialties,Chimichanga,Beef Tips,,1,0,0,0,
Online Menu,Specialties,Chimichanga,No Hongos,,1,0,0,0,
Online Menu,Specialties,Chimichanga,No Veggies,,1,0,0,0,
Online Menu,Specialties,Chimichanga,No Salad,,1,0,0,0,
Online Menu,Specialties,Chimichanga,Shredded Chicken,,2,0,0,0,
Online Menu,Specialties,Chimichanga,Queso On Top,,1,1.99,0,1.99,
Online Menu,Specialties,Stuffed Chile Poblano,,16.79,2,33.58,0,33.58,
Online Menu,Specialties,Stuffed Chile Poblano,Shredded Chicken,,2,0,0,0,
Online Menu,Nachos,,,14.08,14,197.12,0,197.12,
Online Menu,Nachos,Classic Nachos,,9.57,7,67,0,67,
Online Menu,Nachos,Classic Nachos,Bean,,1,0.5,0,0.5,
Online Menu,Nachos,Classic Nachos,No Tomatoes,,1,0,0,0,
Online Menu,Nachos,Classic Nachos,Tortilla,,1,0,0,0,
Online Menu,Nachos,Classic Nachos,Shredded Chicken,,1,0,0,0,
Online Menu,Nachos,Classic Nachos,No Rice,,1,0,0,0,
Online Menu,Nachos,Classic Nachos,Ground Beef,,4,0,0,0,
Online Menu,Nachos,Classic Nachos,Cheese,,6,0,0,0,
Online Menu,Nachos,Classic Nachos,Chorizo,,1,2,0,2,
Online Menu,Nachos,Classic Nachos,No Lettuce,,2,0,0,0,
Online Menu,Nachos,Classic Nachos,No Green Bell Pepper,,2,0,0,0,
Online Menu,Nachos,Classic Nachos,No Salad,,2,0,0,0,
Online Menu,Nachos,Classic Nachos,No Shrimp,,2,0,0,0,
Online Menu,Nachos,Classic Nachos,Grill Chicken,,1,1.5,0,1.5,
Online Menu,Nachos,Classic Nachos,Lettuce,,1,0,0,0,
Online Menu,Nachos,Classic Nachos,Cilantro,,2,0,0,0,
Online Menu,Nachos,Classic Nachos,No Cilantro,,1,0,0,0,
Online Menu,Nachos,Classic Nachos,Salsa,,1,0,0,0,
Online Menu,Nachos,Classic Nachos,No Hongos,,3,0,0,0,
Online Menu,Nachos,Classic Nachos,Beans,,2,0,0,0,
Online Menu,Nachos,Classic Nachos,Pico,,1,0,0,0,
Online Menu,Nachos,Classic Nachos,Guacamole,,4,0,0,0,
Online Menu,Nachos,Classic Nachos,No Salsa,,1,0,0,0,
Online Menu,Nachos,Classic Nachos,No Veggies,,1,0,0,0,
Online Menu,Nachos,Classic Nachos,Bell Peppers,,1,0,0,0,
Online Menu,Nachos,Classic Nachos,Chicken,,1,0,0,0,
Online Menu,Nachos,Classic Nachos,No Pico,,1,0,0,0,
Online Menu,Nachos,Classic Nachos,No Red Bell Peppers,,1,0,0,0,
Online Menu,Nachos,Classic Nachos,No Chorizo,,2,0,0,0,
Online Menu,Nachos,Classic Nachos,Jalapenos,,1,0,0,0,
Online Menu,Nachos,Classic Nachos,No Chicken,,1,0,0,0,
Online Menu,Nachos,Classic Nachos,No Onion,,1,0,0,0,
Online Menu,Nachos,Classic Nachos,No Steak,,2,0,0,0,
Online Menu,Nachos,Classic Nachos,No Jalapenos,,2,0,0,0,
Online Menu,Nachos,Classic Nachos,No Sour Cream,,1,0,0,0,
Online Menu,Nachos,Classic Nachos,Nacho Cheese,,2,0,0,0,
Online Menu,Nachos,Classic Nachos,Onion,,1,0,0,0,
Online Menu,Nachos,Fajita Style Nachos,,19.59,4,78.36,0,78.36,
Online Menu,Nachos,Fajita Style Nachos,Texas (Chicken| Steak| Shrimp),,1,4,0,4,
Online Menu,Nachos,Fajita Style Nachos,Avocado,,1,1.5,0,1.5,
Online Menu,Nachos,Fajita Style Nachos,Sour Cream,,2,0,0,0,
Online Menu,Nachos,Fajita Style Nachos,Guacamole,,1,0,0,0,
Online Menu,Nachos,Fajita Style Nachos,Beans,,1,0,0,0,
Online Menu,Nachos,Fajita Style Nachos,Shrimp,,1,2.5,0,2.5,
Online Menu,Nachos,Fajita Style Nachos,Mango Salsa 4oz,,1,1.5,0,1.5,
Online Menu,Nachos,Fajita Style Nachos,Tomatoes,,1,1.5,0,1.5,
Online Menu,Nachos,Fajita Style Nachos,Steak,,2,2,0,2,
Online Menu,Nachos,Fajita Style Nachos,Salsa,,1,1.5,0,1.5,
Online Menu,Nachos,Fajita Style Nachos,Sour Cream,,2,3,0,3,
Online Menu,Nachos,Nachos Supreme,,17.25,3,51.76,0,51.76,
Online Menu,Nachos,Nachos Supreme,Grilled Chicken,,1,1.5,0,1.5,
Online Menu,Nachos,Nachos Supreme,Avocado,,1,1.5,0,1.5,
Online Menu,Nachos,Nachos Supreme,Queso On Top,,1,1.99,0,1.99,
Online Menu,Nachos,Nachos Supreme,Ground Beef,,2,0,0,0,
Online Menu,Combinations,,,14.8,18,266.44,0,266.44,
Online Menu,Combinations,No. 5,,13.19,1,13.19,0,13.19,
Online Menu,Combinations,No. 5,Cheese,,1,0,0,0,
Online Menu,Combinations,No. 5,Ground Beef,,1,0,0,0,
Online Menu,Combinations,No. 5,Item #1,,1,0,0,0,
Online Menu,Combinations,No. 5,Item #2,,1,0,0,0,
Online Menu,Combinations,Pick 3 Combo,,17.7,4,70.81,0,70.81,
Online Menu,Combinations,Pick 3 Combo,Tacos,,4,1,0,1,
Online Menu,Combinations,Pick 3 Combo,Traditional Rice,,4,0,0,0,
Online Menu,Combinations,Pick 3 Combo,Grilled Chicken,,1,1,0,1,
Online Menu,Combinations,Pick 3 Combo,Tamales,,1,0,0,0,
Online Menu,Combinations,Pick 3 Combo,Steak,,1,1.75,0,1.75,
Online Menu,Combinations,Pick 3 Combo,Quesadilla,,1,1,0,1,
Online Menu,Combinations,Pick 3 Combo,Carnitas,,1,1,0,1,
Online Menu,Combinations,Pick 3 Combo,Cheese,,3,0,0,0,
Online Menu,Combinations,Pick 3 Combo,Burrito Salsa 8oz,,1,2.95,0,2.95,
Online Menu,Combinations,Pick 3 Combo,Burrito Salsa  2oz,,1,0.75,0,0.75,
Online Menu,Combinations,Pick 3 Combo,Enchilada,,4,0,0,0,
Online Menu,Combinations,Pick 3 Combo,Ground Beef,,3,0,0,0,
Online Menu,Combinations,Pick 3 Combo,Poblano,,1,1,0,1,
Online Menu,Combinations,Pick 3 Combo,Burritos,,1,1.75,0,1.75,
Online Menu,Combinations,Pick 3 Combo,Ground Beef,,1,1,0,1,
Online Menu,Combinations,Pick 3 Combo,Black Beans,,1,0,0,0,
Online Menu,Combinations,Pick 3 Combo,Beef Tips,,1,0,0,0,
Online Menu,Combinations,Pick 3 Combo,Salsa,,1,3.7,0,3.7,
Online Menu,Combinations,Pick 3 Combo,Refried Beans,,2,0,0,0,
Online Menu,Combinations,Pick 3 Combo,Flour,,4,0,0,0,
Online Menu,Combinations,No. 25,,15.18,2,30.36,0,30.36,
Online Menu,Combinations,No. 25,Shredded Chicken,,1,0,0,0,
Online Menu,Combinations,No. 25,Ground Beef,,1,0,0,0,
Online Menu,Combinations,No. 25,Queso On Top,,1,1.99,0,1.99,
Online Menu,Combinations,No. 25,Rice,,1,0,0,0,
Online Menu,Combinations,No. 25,Beans,,1,0,0,0,
Online Menu,Combinations,No. 25,Item #2,,2,1.99,0,1.99,
Online Menu,Combinations,No. 25,Item #1,,2,0,0,0,
Online Menu,Combinations,Pick 2 Combo,,13.62,7,95.32,0,95.32,
Online Menu,Combinations,Pick 2 Combo,Grilled Chicken,,1,1,0,1,
Online Menu,Combinations,Pick 2 Combo,Burritos,,6,1,0,1,
Online Menu,Combinations,Pick 2 Combo,Tacos,,3,0,0,0,
Online Menu,Combinations,Pick 2 Combo,Crunchy,,3,0,0,0,
Online Menu,Combinations,Pick 2 Combo,Ground Beef,,3,0,0,0,
Online Menu,Combinations,Pick 2 Combo,Quesadilla,,1,0,0,0,
Online Menu,Combinations,Pick 2 Combo,Cheese,,2,0,0,0,
Online Menu,Combinations,Pick 2 Combo,Poblano,,2,0,0,0,
Online Menu,Combinations,Pick 2 Combo,Ground Beef,,1,0,0,0,
Online Menu,Combinations,Pick 2 Combo,Beans,,1,0,0,0,
Online Menu,Combinations,Pick 2 Combo,Black Beans,,1,0,0,0,
Online Menu,Combinations,Pick 2 Combo,Refried Beans,,5,0,0,0,
Online Menu,Combinations,Pick 2 Combo,Shredded Chicken,,3,0,0,0,
Online Menu,Combinations,Pick 2 Combo,Queso On Top,,1,1.99,0,1.99,
Online Menu,Combinations,Pick 2 Combo,Enchilada,,2,0,0,0,
Online Menu,Combinations,Pick 2 Combo,Traditional Rice,,6,0,0,0,
Online Menu,Combinations,No. 1,,13.19,3,39.57,0,39.57,
Online Menu,Combinations,No. 1,Ground Beef,,2,0,0,0,
Online Menu,Combinations,No. 1,Item #1,,3,0,0,0,
Online Menu,Combinations,No. 1,Ground Beef,,3,0,0,0,
Online Menu,Combinations,No. 1,Crunchy,,2,0,0,0,
Online Menu,Combinations,No. 1,Cheese,,1,0,0,0,
Online Menu,Combinations,No. 1,Tortilla Maiz,,1,0,0,0,
Online Menu,Combinations,No. 1,Refried Beans,,2,0,0,0,
Online Menu,Combinations,No. 1,Grilled Chicken,,1,0,0,0,
Online Menu,Combinations,No. 1,No Tomatoes,,1,0,0,0,
Online Menu,Combinations,No. 1,Traditional Rice,,3,0,0,0,
Online Menu,Combinations,No. 1,Taco,,3,0,0,0,
Online Menu,Combinations,No. 1,Black Beans,,1,0,0,0,
Online Menu,Combinations,No. 1,Item #2,,3,0,0,0,
Online Menu,Combinations,No. 11,,17.19,1,17.19,0,17.19,
Online Menu,Combinations,No. 11,Item #2,,1,2,0,2,
Online Menu,Combinations,No. 11,Beef Tips,,1,0,0,0,
Online Menu,Combinations,No. 11,Taco,,1,0,0,0,
Online Menu,Combinations,No. 11,Cheese,,1,0,0,0,
Online Menu,Combinations,No. 11,Shrimp,,1,2,0,2,
Online Menu,Combinations,No. 11,Guacamole,,1,2,0,2,
Online Menu,Combinations,No. 11,Street,,1,0,0,0,
Online Menu,Combinations,No. 11,Item #1,,1,0,0,0,
Online Menu,Quesadillas,,,10.47,31,324.57,0,324.57,
Online Menu,Quesadillas,Quesadilla Verde,,13.04,1,13.04,0,13.04,
Online Menu,Quesadillas,Quesadilla Verde,Grilled Steak,,1,2.25,0,2.25,
Online Menu,Quesadillas,Quesadilla,,8.28,21,173.83,0,173.83,
Online Menu,Quesadillas,Quesadilla,Rice,,2,3.5,0,3.5,
Online Menu,Quesadillas,Quesadilla,No Chorizo,,1,0,0,0,
Online Menu,Quesadillas,Quesadilla,Shredded Chicken,,3,25.5,0,25.5,
